regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
1,0.1,development_first,territorial,0.0,0.0,1,1,1,Development,Coerce,0.5795812161327942,2,0.021261516654553343,0.47557738251989423,0.9172576830416533,0.00843856675648184,0.008522035548896576,0.22913719911013125,0.7289798374874633,0.877415056589944
1,0.1,development_first,territorial,0.0,0.0,1,1,2,Development,Coerce,0.8231191459018864,2,0.024799999999603212,0.6927290836423394,0.8944099377400563,0.009921162087626948,0.009581063310019448,0.1653656777166258,0.8731753691275083,0.8781668089118356
1,0.1,development_first,territorial,0.0,0.0,1,1,3,Development,Coerce,0.9507055674491531,3,0.030451866404116897,0.7851991757972113,0.8649454747521751,0.010416174216980179,0.0120499962576048,0.1493637353215419,0.9123096300174948,0.8572720792641207
1,0.1,development_first,territorial,0.0,0.0,1,1,4,Development,Coerce,1.056983080202234,3,0.03730445246600959,0.8464709762253799,0.8267923484891555,0.0109211701005316,0.015348468902991791,0.13518735009145808,0.9358071826301908,0.8710165725411765
1,0.1,development_first,territorial,0.0,0.0,1,1,5,Development,Coerce,1.081594698282415,3,0.04858934169126687,0.8572929171411375,0.8242875605499894,0.011933719132518797,0.014788067616758792,0.11108623686518922,0.9369857078498236,0.9051859155917112
1,0.1,development_first,territorial,0.0,0.0,1,1,6,Development,Coerce,1.110509827159604,3,0.06042884990017832,0.8743799241063791,0.8242989468469535,0.011923079172232365,0.014794172252446636,0.11108623686518927,0.9403349354576594,0.8647435047250289
1,0.1,development_first,territorial,0.0,0.0,1,1,7,Development,Coerce,1.1585304138273267,3,0.07192575405698734,0.899914334640208,0.8133096748698686,0.011904659654910983,0.017066614096317746,0.1110862368651893,0.9472410557070124,0.7949625194292018
1,0.1,development_first,territorial,0.0,0.0,1,1,8,Development,Coerce,1.1894376867577692,3,0.08115183245648439,0.9135419476419329,0.8052560933406481,0.012413343181997341,0.018044391937780804,0.10107398854547435,0.9554474773231684,0.8601247039202028
1,0.1,development_first,territorial,0.0,0.0,1,1,9,Development,Coerce,1.2665446157439102,3,0.09281437125192755,0.921647720303871,0.7479174758118883,0.013414108608476373,0.026264775037362884,0.08383885761747378,0.955520928376415,0.815977944811251
1,0.1,development_first,territorial,0.0,0.0,1,1,10,Development,Coerce,1.2972473433278144,3,0.10402684563060259,0.9256648294746509,0.732444331777439,0.014446338751555836,0.028780343883310716,0.06991186707340007,0.9550467952294441,0.806467955831665
1,0.1,development_first,territorial,0.0,0.0,1,1,11,Development,Coerce,1.3500318175057526,3,0.11231884057157147,0.9336317598434178,0.6959187829092366,0.015477764344138101,0.03516114831711863,0.05857231733946054,0.9564897980395276,0.763575841794757
1,0.1,development_first,territorial,0.0,0.0,1,1,12,Development,Coerce,1.3619994376347537,3,0.12156862744144609,0.9363495931025445,0.6959187829092367,0.015464300033933133,0.03758681537096459,0.05857231733946051,0.9556446656381385,0.7538611766895631
1,0.1,development_first,territorial,0.0,0.0,1,1,13,Development,Coerce,1.4154500416910716,4,0.1330472102890094,0.9387053718284115,0.6563025404263494,0.015444220150777553,0.04311636964149361,0.05857231733946048,0.9543843276458682,0.7286708875625252
1,0.1,development_first,territorial,0.0,0.0,1,1,14,Development,Coerce,1.4565744763162178,4,0.13716814158078214,0.9399984367413894,0.6205921020059538,0.01649810972017044,0.04933599585175719,0.04927751339612744,0.9546414711359626,0.7402994549775801
1,0.1,development_first,territorial,0.0,0.0,1,1,15,Development,Coerce,1.4252482104515645,4,0.14155251140259856,0.952292759363402,0.668597060314436,0.01649598786255501,0.0436088271985128,0.049277513396127424,0.9622229531624139,0.7344730048670993
