regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,1,Development,Coerce,1.3720168446981316,3,0.2839756592234488,0.8042574014973268,0.7162162160226442,0.013520389619633338,0.039252336447130755,0.23118279545034104,0.7580870974761168,0.4873591227238891
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,2,Balance,Coerce,1.412074075267824,4,0.2611940298458733,0.8651657595035833,0.7142857140816324,0.013520389619633338,0.031007751937023032,0.231182795450341,0.8332473656940055,0.4816615112256594
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,3,Balance,Coerce,1.4793201925756931,4,0.2709551656867261,0.8460461861244217,0.6376811592354547,0.01497419495507778,0.033025099074424705,0.20873786387501173,0.8403807836935963,0.6102635228284543
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,4,Balance,Coerce,1.490229741290757,4,0.2755511021988869,0.8546786389212034,0.6399999998293333,0.017715412808454636,0.031070195626442587,0.16752101688126214,0.8474225279069977,0.5962190983425862
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,5,Balance,Coerce,1.6159219139373333,4,0.28616024973389903,0.8752162095163031,0.5454545453128687,0.016988924688362175,0.03649635036420238,0.17468462674818497,0.8556647697752469,0.5171530977452989
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,6,Balance,Coerce,1.6478139916762786,4,0.296655879173751,0.8639786251915479,0.5128205126890203,0.015579558863348207,0.03675048355828335,0.19039850832868926,0.8496167946351307,0.5493696963212465
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,7,Balance,Coerce,1.6250657301005709,4,0.307950727876642,0.830311483011848,0.5131964807879189,0.013683653842814074,0.031794675348940885,0.21671662355317997,0.8256603884559804,0.6163718494856777
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,8,Balance,Coerce,1.67831302742209,4,0.31108597284364087,0.8465016658532487,0.4792746112747995,0.012607044460438196,0.03547476173604875,0.23513430257193255,0.8310611683827664,0.5611867576838045
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,9,Balance,Coerce,1.7864302948861357,4,0.3062360801713536,0.8320321740990769,0.3518379593842949,0.013176884781409146,0.037092688789986755,0.21359418320021775,0.8259166439941218,0.5994849494997684
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,10,Balance,Coerce,1.7714527062215506,4,0.31108597284364087,0.8525109702376282,0.39214423685971844,0.012656144385080292,0.03801393307231476,0.22233651981131222,0.8377947667079719,0.5478335672071497
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,11,Balance,Coerce,1.8174807594535722,4,0.3132118450953713,0.8485967503483854,0.3443278359901844,0.012656144385080295,0.03945350480575833,0.22233651981131208,0.8319196280915064,0.5374229911707581
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,12,Development,Coerce,1.8474174700375172,5,0.3142857142785309,0.8530132287885107,0.3198814730295243,0.012656144385080295,0.0382275730243684,0.22233651981131206,0.8377947667079719,0.5433060170649419
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,13,Development,Coerce,1.766376721270142,4,0.3285543608045748,0.8263805160157617,0.3885581555501945,0.012656144385080299,0.038359631282453684,0.222336519811312,0.8172317815503429,0.5786153412963698
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,14,Balance,Coerce,1.8793695674946025,5,0.3337393422574,0.8360655737500353,0.2904353485128327,0.012886128776101574,0.039940673084578104,0.2183175173737852,0.8289820587832738,0.5754283505324487
3,0.7,adaptive_balance,territorial,0.0,0.0,1,1,15,Development,Coerce,1.8156303846449178,4,0.3242603550219112,0.8386705482571893,0.34730051863418276,0.013461426480936659,0.03907257134999101,0.19840579362283914,0.839928241124468,0.610139322735246
